   1.9536250e+03   1.0157619e+00   3.0281586e-01   2.5932260e-01   1.7463272e-01
   1.9538750e+03   9.9948020e-01   2.8425025e-01   2.5565125e-01   1.7744607e-01
   1.9541250e+03   9.9730874e-01   2.8066441e-01   2.5302771e-01   1.7033399e-01
   1.9543750e+03   9.9747746e-01   2.7944202e-01   2.4941588e-01   1.6681045e-01
   1.9546250e+03   1.0059289e+00   2.8362223e-01   2.4806349e-01   1.6674896e-01
   1.9548750e+03   1.0217996e+00   2.9374958e-01   2.4992296e-01   1.6818115e-01
   1.9551250e+03   1.0497171e+00   3.1450448e-01   2.5317241e-01   1.6930218e-01
   1.9553750e+03   1.0639972e+00   3.2923609e-01   2.5471322e-01   1.6539015e-01
   1.9556250e+03   1.0764746e+00   3.3383266e-01   2.5785182e-01   1.7099757e-01
   1.9558750e+03   1.0814646e+00   3.3778886e-01   2.6028996e-01   1.6592832e-01
   1.9561250e+03   1.0796722e+00   3.3175423e-01   2.5935028e-01   1.6542296e-01
   1.9563750e+03   1.0864911e+00   3.2866964e-01   2.5964211e-01   1.7305401e-01
   1.9566250e+03   1.0817243e+00   3.2886545e-01   2.5854847e-01   1.6926726e-01
   1.9568750e+03   1.0967542e+00   3.2986251e-01   2.5792240e-01   1.7808749e-01
   1.9571250e+03   1.0976470e+00   3.3117775e-01   2.5681792e-01   1.8212165e-01
   1.9573750e+03   1.0935220e+00   3.2746552e-01   2.5521793e-01   1.8018592e-01
   1.9576250e+03   1.1008189e+00   3.2887506e-01   2.5500417e-01   1.7982548e-01
   1.9578750e+03   1.0885402e+00   3.0929592e-01   2.4934932e-01   1.8325361e-01
   1.9581250e+03   1.0623228e+00   2.9276300e-01   2.4296462e-01   1.7412801e-01
   1.9583750e+03   1.0674026e+00   2.8768730e-01   2.4109890e-01   1.7865669e-01
   1.9586250e+03   1.0877251e+00   3.0369483e-01   2.4217462e-01   1.7954626e-01
   1.9588750e+03   1.1071991e+00   3.2382325e-01   2.4481215e-01   1.7899319e-01
   1.9591250e+03   1.1194945e+00   3.3845064e-01   2.4693147e-01   1.7350347e-01
   1.9593750e+03   1.1430411e+00   3.5351497e-01   2.5129896e-01   1.7503760e-01
   1.9596250e+03   1.1365137e+00   3.4038533e-01   2.4841947e-01   1.7701501e-01
   1.9598750e+03   1.1378442e+00   3.3748821e-01   2.4817505e-01   1.7648921e-01
   1.9601250e+03   1.1554184e+00   3.5739155e-01   2.4633850e-01   1.7525175e-01
   1.9603750e+03   1.1486702e+00   3.3825511e-01   2.4822555e-01   1.8009596e-01
   1.9606250e+03   1.1486012e+00   3.3696449e-01   2.4790233e-01   1.8385340e-01
   1.9608750e+03   1.1321117e+00   3.1181060e-01   2.4488033e-01   1.8999691e-01
   1.9611250e+03   1.1351186e+00   3.1566770e-01   2.4350812e-01   1.8733440e-01
   1.9613750e+03   1.1517745e+00   3.2530923e-01   2.4037566e-01   1.8999046e-01
   1.9616250e+03   1.1670224e+00   3.4226960e-01   2.4147004e-01   1.8858479e-01
   1.9618750e+03   1.1857912e+00   3.5135968e-01   2.4381237e-01   1.9223507e-01
   1.9621250e+03   1.2027559e+00   3.6146569e-01   2.4625454e-01   1.9626997e-01
   1.9623750e+03   1.2198737e+00   3.6155164e-01   2.4861995e-01   2.0289709e-01
   1.9626250e+03   1.2260071e+00   3.6566620e-01   2.4702351e-01   2.0265258e-01
   1.9628750e+03   1.2252508e+00   3.6121396e-01   2.4445936e-01   2.0126489e-01
   1.9631250e+03   1.2329873e+00   3.6853234e-01   2.4446425e-01   2.0231726e-01
   1.9633750e+03   1.2423310e+00   3.7260188e-01   2.4476911e-01   2.0620882e-01
   1.9636250e+03   1.2600291e+00   3.8163903e-01   2.4422527e-01   2.0688128e-01
   1.9638750e+03   1.2633581e+00   3.8221609e-01   2.4438389e-01   2.1054441e-01
   1.9641250e+03   1.2847297e+00   3.9086987e-01   2.4502719e-01   2.1404038e-01
   1.9643750e+03   1.2944835e+00   3.9216791e-01   2.4671202e-01   2.1450352e-01
   1.9646250e+03   1.3066054e+00   3.9631354e-01   2.4688987e-01   2.1459614e-01
   1.9648750e+03   1.3060074e+00   3.9405077e-01   2.4759854e-01   2.1348301e-01
   1.9651250e+03   1.3311455e+00   4.1951662e-01   2.4962031e-01   2.0995220e-01
   1.9653750e+03   1.3458108e+00   4.1821497e-01   2.5132577e-01   2.1698237e-01
   1.9656250e+03   1.3695566e+00   4.2960046e-01   2.5074272e-01   2.2005079e-01
   1.9658750e+03   1.3951881e+00   4.3464880e-01   2.5265662e-01   2.2811807e-01
   1.9661250e+03   1.4260330e+00   4.5816151e-01   2.5513625e-01   2.2722241e-01
   1.9663750e+03   1.4266541e+00   4.4724089e-01   2.5614364e-01   2.3400476e-01
   1.9666250e+03   1.4321531e+00   4.4878916e-01   2.5662096e-01   2.3512343e-01
   1.9668750e+03   1.4394961e+00   4.5157621e-01   2.5636494e-01   2.3828337e-01
   1.9671250e+03   1.4478521e+00   4.4344682e-01   2.5637332e-01   2.5021454e-01
   1.9673750e+03   1.4438583e+00   4.3380506e-01   2.5399700e-01   2.5210667e-01
   1.9676250e+03   1.4487053e+00   4.3848688e-01   2.5432923e-01   2.5111954e-01
   1.9678750e+03   1.4547986e+00   4.4160882e-01   2.5449551e-01   2.5356118e-01
   1.9681250e+03   1.4774876e+00   4.5008409e-01   2.5399920e-01   2.5815912e-01
   1.9683750e+03   1.4959815e+00   4.5870543e-01   2.5511087e-01   2.6022463e-01
   1.9686250e+03   1.5002671e+00   4.5360711e-01   2.5573316e-01   2.6136439e-01
   1.9688750e+03   1.5019349e+00   4.5350536e-01   2.5566154e-01   2.6221075e-01
   1.9691250e+03   1.5184010e+00   4.7014020e-01   2.5779711e-01   2.5786660e-01
   1.9693750e+03   1.5176251e+00   4.6062112e-01   2.5745303e-01   2.6230944e-01
   1.9696250e+03   1.5203194e+00   4.5978309e-01   2.5732900e-01   2.6519717e-01
   1.9698750e+03   1.5080818e+00   4.3977685e-01   2.5560016e-01   2.6874378e-01
   1.9701250e+03   1.4998461e+00   4.2832244e-01   2.5264206e-01   2.6821131e-01
   1.9703750e+03   1.4955486e+00   4.2665712e-01   2.4975547e-01   2.6813082e-01
   1.9706250e+03   1.5016228e+00   4.2751779e-01   2.4645547e-01   2.6817278e-01
   1.9708750e+03   1.4800739e+00   4.0598899e-01   2.4402053e-01   2.6679512e-01
   1.9711250e+03   1.5101352e+00   4.3591053e-01   2.4343775e-01   2.7120270e-01
   1.9713750e+03   1.5132590e+00   4.4199811e-01   2.4297473e-01   2.6562665e-01
   1.9716250e+03   1.5170321e+00   4.4521733e-01   2.4152246e-01   2.6542752e-01
   1.9718750e+03   1.5141795e+00   4.3856237e-01   2.4164674e-01   2.6383206e-01
   1.9721250e+03   1.5265687e+00   4.5115691e-01   2.4308268e-01   2.6551018e-01
   1.9723750e+03   1.5539004e+00   4.6764339e-01   2.4299202e-01   2.6651369e-01
   1.9726250e+03   1.5607928e+00   4.7004888e-01   2.4333164e-01   2.6357976e-01
   1.9728750e+03   1.5786057e+00   4.7985781e-01   2.4386644e-01   2.6285247e-01
   1.9731250e+03   1.6081747e+00   5.0142962e-01   2.4542379e-01   2.6524778e-01
   1.9733750e+03   1.6193104e+00   5.0573336e-01   2.4648813e-01   2.6883639e-01
   1.9736250e+03   1.6038335e+00   4.8806046e-01   2.4677254e-01   2.6885884e-01
   1.9738750e+03   1.6118815e+00   4.9308674e-01   2.4636096e-01   2.7168268e-01
   1.9741250e+03   1.5941832e+00   4.7265367e-01   2.4576800e-01   2.7101428e-01
   1.9743750e+03   1.5900787e+00   4.7735568e-01   2.4363766e-01   2.6028172e-01
   1.9746250e+03   1.5690856e+00   4.6265056e-01   2.4242493e-01   2.5645994e-01
   1.9748750e+03   1.5604639e+00   4.5059597e-01   2.3904162e-01   2.6507474e-01
   1.9751250e+03   1.5372145e+00   4.1232802e-01   2.3259452e-01   2.7990703e-01
   1.9753750e+03   1.5418477e+00   4.0418094e-01   2.3041071e-01   2.8628772e-01
   1.9756250e+03   1.5582729e+00   4.2801932e-01   2.3058833e-01   2.7576490e-01
   1.9758750e+03   1.5722605e+00   4.3788395e-01   2.3248448e-01   2.7669173e-01
   1.9761250e+03   1.6009739e+00   4.6595540e-01   2.3425323e-01   2.6713438e-01
   1.9763750e+03   1.6065095e+00   4.7282662e-01   2.3373582e-01   2.6248625e-01
   1.9766250e+03   1.6080024e+00   4.7247797e-01   2.3368796e-01   2.5675680e-01
   1.9768750e+03   1.6128426e+00   4.7345819e-01   2.3441700e-01   2.5577624e-01
   1.9771250e+03   1.6265617e+00   4.9093602e-01   2.3458488e-01   2.4471115e-01
   1.9773750e+03   1.6512166e+00   5.1072739e-01   2.3814576e-01   2.4600041e-01
   1.9776250e+03   1.6724926e+00   5.2383943e-01   2.3925338e-01   2.4742162e-01
   1.9778750e+03   1.6665328e+00   5.2122161e-01   2.4050495e-01   2.4142810e-01
   1.9781250e+03   1.6687595e+00   5.1923865e-01   2.4042639e-01   2.3495669e-01
   1.9783750e+03   1.7233254e+00   5.5335244e-01   2.4629665e-01   2.4634643e-01
   1.9786250e+03   1.7346165e+00   5.6094479e-01   2.4628947e-01   2.4464740e-01
   1.9788750e+03   1.7503909e+00   5.6943607e-01   2.4806337e-01   2.4992204e-01
   1.9791250e+03   1.7477351e+00   5.6175993e-01   2.4766701e-01   2.4978001e-01
   1.9793750e+03   1.7448487e+00   5.5926525e-01   2.4648236e-01   2.4497526e-01
   1.9796250e+03   1.7510453e+00   5.5996063e-01   2.4881633e-01   2.4227913e-01
   1.9798750e+03   1.7474349e+00   5.4848202e-01   2.4833964e-01   2.4357142e-01
   1.9801250e+03   1.7460310e+00   5.4541385e-01   2.4652617e-01   2.4042116e-01
   1.9803750e+03   1.7047737e+00   4.9889338e-01   2.4262131e-01   2.5626081e-01
   1.9806250e+03   1.6940588e+00   4.7888381e-01   2.4095477e-01   2.6438750e-01
   1.9808750e+03   1.7174241e+00   5.0388363e-01   2.4278003e-01   2.5907696e-01
   1.9811250e+03   1.7372312e+00   5.3450585e-01   2.4278890e-01   2.5599633e-01
   1.9813750e+03   1.7198954e+00   5.1503297e-01   2.4076685e-01   2.5831447e-01
   1.9816250e+03   1.7356315e+00   5.3197124e-01   2.3906292e-01   2.5907975e-01
   1.9818750e+03   1.7127196e+00   5.1239045e-01   2.3960911e-01   2.5876951e-01
   1.9821250e+03   1.6804946e+00   4.8053246e-01   2.3522041e-01   2.5883383e-01
   1.9823750e+03   1.6860432e+00   4.8070960e-01   2.3627838e-01   2.6442649e-01
   1.9826250e+03   1.6755079e+00   4.7421913e-01   2.3400509e-01   2.5390245e-01
   1.9828750e+03   1.6716935e+00   4.5540963e-01   2.3198111e-01   2.5844640e-01
   1.9831250e+03   1.6856428e+00   4.6067272e-01   2.3291306e-01   2.6304465e-01
   1.9833750e+03   1.7167452e+00   4.8909848e-01   2.3462083e-01   2.5536389e-01
   1.9836250e+03   1.7449628e+00   5.0956932e-01   2.3769574e-01   2.4882687e-01
   1.9838750e+03   1.7758329e+00   5.4354539e-01   2.3981722e-01   2.3813508e-01
   1.9841250e+03   1.8029919e+00   5.7562670e-01   2.4312961e-01   2.3131667e-01
   1.9843750e+03   1.8303950e+00   5.8882262e-01   2.4597306e-01   2.3323158e-01
   1.9846250e+03   1.8452985e+00   5.9382479e-01   2.4630882e-01   2.3506436e-01
   1.9848750e+03   1.8557303e+00   5.9485777e-01   2.4660865e-01   2.3603470e-01
   1.9851250e+03   1.8736015e+00   5.8481099e-01   2.4785050e-01   2.4739980e-01
   1.9853750e+03   1.8877181e+00   5.9402307e-01   2.4880645e-01   2.4106703e-01
   1.9856250e+03   1.9130480e+00   5.9993724e-01   2.4938652e-01   2.4577962e-01
   1.9858750e+03   1.9249453e+00   6.0569710e-01   2.5012520e-01   2.4189690e-01
   1.9861250e+03   1.9348737e+00   6.0520525e-01   2.4836404e-01   2.4487923e-01
   1.9863750e+03   1.9422979e+00   6.0684234e-01   2.4868261e-01   2.4863779e-01
   1.9866250e+03   1.9584416e+00   6.1451939e-01   2.4852389e-01   2.4930069e-01
   1.9868750e+03   1.9665164e+00   6.0896187e-01   2.5001510e-01   2.5163333e-01
   1.9871250e+03   1.9750218e+00   6.0785696e-01   2.5209732e-01   2.4944230e-01
   1.9873750e+03   1.9923508e+00   6.1389645e-01   2.5214036e-01   2.4918275e-01
   1.9876250e+03   2.0059044e+00   6.1880322e-01   2.5243269e-01   2.4969705e-01
   1.9878750e+03   2.0355748e+00   6.3572612e-01   2.5570414e-01   2.5440178e-01
   1.9881250e+03   2.0413630e+00   6.2029276e-01   2.5572636e-01   2.6323588e-01
   1.9883750e+03   2.0634601e+00   6.2593930e-01   2.5881575e-01   2.7024952e-01
   1.9886250e+03   2.0722792e+00   6.1931085e-01   2.5852957e-01   2.7208232e-01
   1.9888750e+03   2.0978353e+00   6.2840950e-01   2.6085419e-01   2.7524658e-01
   1.9891250e+03   2.1135580e+00   6.3618271e-01   2.6268763e-01   2.7774132e-01
   1.9893750e+03   2.1276774e+00   6.3103408e-01   2.6377542e-01   2.8833829e-01
   1.9896250e+03   2.1394650e+00   6.3047406e-01   2.6354254e-01   2.9442160e-01
   1.9898750e+03   2.1439668e+00   6.2094527e-01   2.6447822e-01   2.9444823e-01
   1.9901250e+03   2.1388556e+00   6.2365186e-01   2.6173589e-01   2.9402468e-01
   1.9903750e+03   2.1470750e+00   6.1313091e-01   2.5985803e-01   3.0181097e-01
   1.9906250e+03   2.1434466e+00   6.0096579e-01   2.5943769e-01   2.9977485e-01
   1.9908750e+03   2.1204547e+00   5.7449903e-01   2.5805356e-01   3.0387738e-01
   1.9911250e+03   2.1066635e+00   5.5536669e-01   2.5569323e-01   3.1838513e-01
   1.9913750e+03   2.1186815e+00   5.5376529e-01   2.5406773e-01   3.2524854e-01
   1.9916250e+03   2.1233912e+00   5.5845341e-01   2.5382121e-01   3.2475246e-01
   1.9918750e+03   2.1264462e+00   5.6193370e-01   2.5305573e-01   3.2318128e-01
   1.9921250e+03   2.1469781e+00   5.5912078e-01   2.5190478e-01   3.2703622e-01
   1.9923750e+03   2.1662673e+00   5.7349085e-01   2.5277377e-01   3.2509818e-01
   1.9926250e+03   2.1817523e+00   5.7528875e-01   2.5215533e-01   3.2744704e-01
   1.9928750e+03   2.1974265e+00   5.8341020e-01   2.5297645e-01   3.2400555e-01
   1.9931250e+03   2.1998421e+00   5.8746424e-01   2.5422719e-01   3.1722060e-01
   1.9933750e+03   2.2073299e+00   5.9341426e-01   2.5661135e-01   3.1373816e-01
   1.9936250e+03   2.2126361e+00   5.9080023e-01   2.5644961e-01   3.1311090e-01
   1.9938750e+03   2.2330051e+00   6.0916523e-01   2.5747694e-01   3.1145550e-01
   1.9941250e+03   2.2496437e+00   6.2077563e-01   2.5827749e-01   3.0825217e-01
   1.9943750e+03   2.2737789e+00   6.4030994e-01   2.6160194e-01   3.0654158e-01
   1.9946250e+03   2.2832929e+00   6.3817990e-01   2.6357430e-01   3.0839503e-01
   1.9948750e+03   2.3032740e+00   6.5535766e-01   2.6407836e-01   3.0476972e-01
   1.9951250e+03   2.3097479e+00   6.5558496e-01   2.6601050e-01   3.0508858e-01
   1.9953750e+03   2.3160976e+00   6.4775138e-01   2.6565489e-01   3.0526150e-01
   1.9956250e+03   2.3302559e+00   6.4636041e-01   2.6741342e-01   3.1485172e-01
   1.9958750e+03   2.3408093e+00   6.5415401e-01   2.6631953e-01   3.1290264e-01
   1.9961250e+03   2.3512887e+00   6.5895238e-01   2.6440877e-01   3.0828047e-01
   1.9963750e+03   2.3844926e+00   6.7804123e-01   2.6634034e-01   3.0947280e-01
   1.9966250e+03   2.4003443e+00   6.9221516e-01   2.6781438e-01   3.0315821e-01
   1.9968750e+03   2.4165964e+00   6.9192355e-01   2.6983237e-01   3.1235571e-01
   1.9971250e+03   2.4233735e+00   7.0170751e-01   2.7007882e-01   3.0536405e-01
   1.9973750e+03   2.4510842e+00   7.1410613e-01   2.7099823e-01   3.1593703e-01
   1.9976250e+03   2.4749519e+00   7.2685262e-01   2.7204178e-01   3.1259796e-01
   1.9978750e+03   2.4862196e+00   7.3019431e-01   2.7245975e-01   3.0992019e-01
   1.9981250e+03   2.5056852e+00   7.4536944e-01   2.7372459e-01   3.0270571e-01
   1.9983750e+03   2.5226244e+00   7.4843966e-01   2.7412706e-01   3.0080070e-01
   1.9986250e+03   2.5486723e+00   7.6400083e-01   2.7384416e-01   2.9808074e-01
   1.9988750e+03   2.5811487e+00   7.8402357e-01   2.7612202e-01   3.0181174e-01
   1.9991250e+03   2.5905769e+00   7.9165682e-01   2.7492846e-01   2.9587988e-01
   1.9993750e+03   2.6044699e+00   7.9639034e-01   2.7650233e-01   2.8954592e-01
   1.9996250e+03   2.6299398e+00   8.0888894e-01   2.7660128e-01   2.8759640e-01
   1.9998750e+03   2.6657928e+00   8.2214637e-01   2.7714004e-01   2.8827043e-01
   2.0001250e+03   2.6420095e+00   8.1720595e-01   2.7551820e-01   2.6973150e-01
   2.0003750e+03   2.6850947e+00   8.3735934e-01   2.7544080e-01   2.7472778e-01
   2.0006250e+03   2.6816716e+00   8.2899677e-01   2.7394535e-01   2.6740646e-01
   2.0008750e+03   2.6894374e+00   8.2542833e-01   2.7194305e-01   2.6651667e-01
   2.0011250e+03   2.6742261e+00   7.9877116e-01   2.7110052e-01   2.7593308e-01
   2.0013750e+03   2.6823122e+00   7.9394498e-01   2.6839766e-01   2.8756831e-01
   2.0016250e+03   2.6664608e+00   7.7865584e-01   2.6597974e-01   2.8905913e-01
   2.0018750e+03   2.6659372e+00   7.7166928e-01   2.6343398e-01   2.9345676e-01
   2.0021250e+03   2.6816040e+00   7.8059801e-01   2.6087575e-01   2.9662617e-01
   2.0023750e+03   2.6885408e+00   7.8132574e-01   2.6136898e-01   2.9143724e-01
   2.0026250e+03   2.6920034e+00   7.8283932e-01   2.6005645e-01   2.8983102e-01
   2.0028750e+03   2.6885076e+00   7.7523348e-01   2.5963161e-01   2.8265310e-01
   2.0031250e+03   2.6807607e+00   7.6887173e-01   2.5625490e-01   2.8194707e-01
   2.0033750e+03   2.6956964e+00   7.7481687e-01   2.5452351e-01   2.8780605e-01
   2.0036250e+03   2.7298167e+00   7.9552806e-01   2.5424248e-01   2.8630716e-01
   2.0038750e+03   2.7515667e+00   8.0885654e-01   2.5442568e-01   2.8716524e-01
   2.0041250e+03   2.7662572e+00   8.1080075e-01   2.5557408e-01   2.8643720e-01
   2.0043750e+03   2.7791634e+00   8.2924092e-01   2.5497465e-01   2.7581883e-01
   2.0046250e+03   2.7963099e+00   8.3713116e-01   2.5536146e-01   2.7361459e-01
   2.0048750e+03   2.8096579e+00   8.4754433e-01   2.5506312e-01   2.6458096e-01
   2.0051250e+03   2.8310069e+00   8.6004877e-01   2.5575649e-01   2.7152778e-01
   2.0053750e+03   2.8369339e+00   8.5851970e-01   2.5635909e-01   2.6962175e-01
   2.0056250e+03   2.8514580e+00   8.6297391e-01   2.5622942e-01   2.6623050e-01
   2.0058750e+03   2.8573068e+00   8.7129806e-01   2.5582065e-01   2.5407089e-01
   2.0061250e+03   2.8833265e+00   8.8496017e-01   2.5746033e-01   2.6275218e-01
   2.0063750e+03   2.8850985e+00   8.7781082e-01   2.5742608e-01   2.6292442e-01
   2.0066250e+03   2.8803128e+00   8.6911214e-01   2.5790207e-01   2.6002012e-01
   2.0068750e+03   2.8949588e+00   8.5845682e-01   2.5828251e-01   2.8059193e-01
   2.0071250e+03   2.8851136e+00   8.4749990e-01   2.5701324e-01   2.8151799e-01
   2.0073750e+03   2.9007084e+00   8.5321282e-01   2.5718963e-01   2.8457231e-01
   2.0076250e+03   2.9129579e+00   8.4748993e-01   2.5586344e-01   2.9364839e-01
   2.0078750e+03   2.9165316e+00   8.3413024e-01   2.5569145e-01   3.0018384e-01
   2.0081250e+03   2.9061063e+00   8.0995426e-01   2.5600046e-01   2.9848546e-01
   2.0083750e+03   2.9142112e+00   7.9972434e-01   2.5483712e-01   3.0317275e-01
   2.0086250e+03   2.8941086e+00   7.7715467e-01   2.5210837e-01   3.0886401e-01
   2.0088750e+03   2.8333794e+00   7.2319726e-01   2.4705692e-01   3.3814282e-01
   2.0091250e+03   2.8011903e+00   6.6974859e-01   2.4219156e-01   3.7510834e-01
   2.0093750e+03   2.7921145e+00   6.4263111e-01   2.3799232e-01   3.9270701e-01
   2.0096250e+03   2.7931116e+00   6.4096083e-01   2.3464832e-01   3.8485996e-01
   2.0098750e+03   2.8118045e+00   6.5967405e-01   2.3399802e-01   3.7990562e-01
   2.0101250e+03   2.8204286e+00   6.6886589e-01   2.3418656e-01   3.7321776e-01
   2.0103750e+03   2.8393180e+00   6.9156977e-01   2.3620354e-01   3.6929565e-01
   2.0106250e+03   2.8502938e+00   7.0289264e-01   2.3579030e-01   3.6618448e-01
   2.0108750e+03   2.8603138e+00   7.0034396e-01   2.3610475e-01   3.6815903e-01
   2.0111250e+03   2.8517554e+00   6.9096358e-01   2.3700637e-01   3.5424312e-01
   2.0113750e+03   2.8654476e+00   7.0040043e-01   2.3780003e-01   3.5176846e-01
   2.0116250e+03   2.8695572e+00   6.9979251e-01   2.3858653e-01   3.5082892e-01
   2.0118750e+03   2.8982736e+00   7.3226813e-01   2.3972641e-01   3.4262296e-01
   2.0121250e+03   2.9001203e+00   7.3875038e-01   2.3957551e-01   3.4065244e-01
   2.0123750e+03   2.9129351e+00   7.4823991e-01   2.3945924e-01   3.4281610e-01
   2.0126250e+03   2.9159872e+00   7.4339968e-01   2.4139369e-01   3.5047471e-01
   2.0128750e+03   2.9131152e+00   7.3879307e-01   2.4209586e-01   3.4912877e-01
   2.0131250e+03   2.9177858e+00   7.4649004e-01   2.4188367e-01   3.4469314e-01
   2.0133750e+03   2.9244514e+00   7.5114927e-01   2.4193372e-01   3.4252883e-01
   2.0136250e+03   2.9417155e+00   7.6346088e-01   2.4300463e-01   3.4235348e-01
   2.0138750e+03   2.9661411e+00   7.6668449e-01   2.4405474e-01   3.4985173e-01
   2.0141250e+03   2.9563776e+00   7.6193386e-01   2.4424929e-01   3.4005393e-01
   2.0143750e+03   2.9847371e+00   7.8027710e-01   2.4609647e-01   3.3938027e-01
   2.0146250e+03   3.0116021e+00   7.9046291e-01   2.4682056e-01   3.4530563e-01
   2.0148750e+03   3.0249113e+00   7.9636587e-01   2.4908837e-01   3.3646802e-01
   2.0151250e+03   3.0149772e+00   8.0138332e-01   2.4957872e-01   3.3382674e-01
   2.0153750e+03   3.0417877e+00   8.0875390e-01   2.5024357e-01   3.3871172e-01
   2.0156250e+03   3.0524940e+00   8.0951382e-01   2.4983198e-01   3.3796960e-01
